"","Var1","Var2","value"
"642","BGD","IRL",0.139606575792133
"643","LKA","IRL",0.183754347228747
"644","VNM","IRL",0.186922513490521
"645","JAM","IRL",0.0450587904413353
"646","PAN","IRL",0.142279373704438
"647","TTO","IRL",0.0607463613596734
"648","BWA","IRL",0.0511819363105787
"649","ZWE","IRL",0.171533020676392
"650","LBN","IRL",0.0345415382514484
"651","SWE","HKG",0.0391856855862524
"652","SGP","HKG",0.067529335134409
"653","PRT","HKG",0.0464057585631396
"654","NZL","HKG",0.069317790670812
"655","NOR","HKG",0.0604215114716833
"656","NLD","HKG",0.0455313851825228
"657","JPN","HKG",0.0767131269915313
"658","ITA","HKG",0.0631880550030789
"659","ISR","HKG",0.0388453867591697
"660","IRL","HKG",0.0417965300700023
"662","GBR","HKG",0.0628351155810043
"663","FRA","HKG",0.0491754302165009
"664","FIN","HKG",0.0424889456081398
"665","ESP","HKG",0.0498663867129741
"666","DNK","HKG",0.0372451411985509
"667","DEU","HKG",0.0322317132071134
"668","CHE","HKG",0.0341814211698345
"669","CAN","HKG",0.0431853138015064
"670","BEL","HKG",0.0404578949340382
"671","AUT","HKG",0.0384377354105676
"672","AUS","HKG",0.0874474071389802
"673","ZAF","HKG",0.0600668009256095
"674","TUR","HKG",0.092810261134131
"675","THA","HKG",0.0973288467187439
"676","SAU","HKG",0.0788241700332515
"677","RUS","HKG",0.171262660682371
"678","POL","HKG",0.0890250453805796
"679","PHL","HKG",0.109244641067199
"680","PER","HKG",0.11749800937443
"681","PAK","HKG",0.0615458716850186
"682","MYS","HKG",0.0885158627889492
"683","MEX","HKG",0.0517653559785056
"684","KOR","HKG",0.0554111679619063
"685","IND","HKG",0.128620655424914
"686","IDN","HKG",0.170376729712916
"687","HUN","HKG",0.0735595047108088
"688","EGY","HKG",0.0874723594266072
"689","CZE","HKG",0.0859673177933862
"690","COL","HKG",0.107133257387276
"691","CHN","HKG",0.233400151621574
"692","CHL","HKG",0.105238778064114
"693","BRA","HKG",0.126880036678759
"694","ARG","HKG",0.0905906191697219
"695","ISL","HKG",0.0415983308570556
"696","KAZ","HKG",0.191758442282493
"697","ROU","HKG",0.164832058295359
"698","SVN","HKG",0.0491371194565007
"699","BHR","HKG",0.0291095049201682
"700","JOR","HKG",0.0577840903733157
"701","OMN","HKG",0.0617138175208334
"702","KEN","HKG",0.124773467831657
"703","NGA","HKG",0.137401770087698
"704","MUS","HKG",0.0811118998184087
"705","MAR","HKG",0.0484285896077527
"706","TUN","HKG",0.0531097963195227
"707","BGD","HKG",0.118488130885713
"708","LKA","HKG",0.166533858406363
"709","VNM","HKG",0.169702024668137
"710","JAM","HKG",0.0394762689562639
"711","PAN","HKG",0.121160928798019
"712","TTO","HKG",0.0772792460874483
"713","BWA","HKG",0.0526816209513741
"714","ZWE","HKG",0.150414575769973
"715","LBN","HKG",0.0260103404868438
"716","SWE","GBR",0.0553099792611914
"717","SGP","GBR",0.126714441430615
"718","PRT","GBR",0.0432064954172627
"719","NZL","GBR",0.117179614071012
"720","NOR","GBR",0.0871603412521164
"721","NLD","GBR",0.049636203485986
"722","JPN","GBR",0.0367322488921213
