"","Var1","Var2","value"
"488","TUR","GBR",0.0717169823984106
"489","THA","GBR",0.0892816539196351
"490","SAU","GBR",0.10918796707705
"491","PHL","GBR",0.0421308378022727
"492","PER","GBR",0.0592761984280233
"493","PAK","GBR",0.0164257558566108
"494","MYS","GBR",0.0734151627490216
"495","MEX","GBR",0.0497698773663686
"496","KOR","GBR",0.150392691520111
"497","IND","GBR",0.145120483723577
"498","IDN","GBR",0.0876706052062
"499","GRC","GBR",0.0401231177378425
"500","EGY","GBR",0.0417720015711943
"501","COL","GBR",0.0303374298410906
"502","CHN","GBR",0.320840837507974
"503","CHL","GBR",0.0905059952654299
"504","BRA","GBR",0.0342738014406705
"505","ARG","GBR",0.0350802008141428
"506","ARE","GBR",0.188912063630866
"507","JOR","GBR",0.0969673148382245
"508","OMN","GBR",0.0512226734026365
"509","KEN","GBR",0.0723288983331929
"510","NGA","GBR",0.0359809397428306
"511","MUS","GBR",0.108490756453311
"512","MAR","GBR",0.07404968252248
"513","TUN","GBR",0.0462145468558006
"514","BGD","GBR",0.111056961071364
"515","LKA","GBR",0.13845279588147
"516","JAM","GBR",0.0516615129565888
"517","PAN","GBR",0.0907945300531108
"518","TTO","GBR",0.102449568405389
"519","BWA","GBR",0.0400969195938661
"520","ZWE","GBR",0.143438335484419
"521","SWE","FRA",0.0280288104815045
"522","SGP","FRA",0.120087857399155
"523","PRT","FRA",0.0279836793001795
"524","NOR","FRA",0.0270313636556181
"525","NLD","FRA",0.0264058427352226
"526","JPN","FRA",0.0108866023811346
"527","ITA","FRA",0.0238490055346179
"528","IRL","FRA",0.13692961364852
"529","HKG","FRA",0.0897425869641438
"530","GBR","FRA",0.0226506805604544
"532","FIN","FRA",0.0329852985775433
"533","ESP","FRA",0.0248992369122805
"534","DNK","FRA",0.00741149619473314
"535","DEU","FRA",0.0153944914070361
"536","BEL","FRA",0.0149545734533768
"537","AUT","FRA",0.018563551760739
"538","AUS","FRA",0.0320321877737482
"539","ZAF","FRA",0.049195931836336
"540","TUR","FRA",0.0879368035663388
"541","THA","FRA",0.109227995225285
"542","SAU","FRA",0.0867899224160454
"543","PHL","FRA",0.0540527512649118
"544","PER","FRA",0.0727362609803056
"545","PAK","FRA",0.0287326174012345
"546","MYS","FRA",0.0911697483448662
"547","MEX","FRA",0.027735566149914
"548","KOR","FRA",0.172004795551854
"549","IND","FRA",0.161463945371133
"550","IDN","FRA",0.101707891631504
"551","GRC","FRA",0.0286936524335
"552","EGY","FRA",0.056810050077288
"553","COL","FRA",0.0432189149040919
"554","CHN","FRA",0.33762569209564
"555","CHL","FRA",0.110288321167948
"556","BRA","FRA",0.0180745093899334
"557","ARG","FRA",0.019649407435679
"558","ARE","FRA",0.166550078658145
"559","JOR","FRA",0.0813719503236696
"560","OMN","FRA",0.030098951889429
"561","KEN","FRA",0.0501064573832087
"562","NGA","FRA",0.0494200628614035
"563","MUS","FRA",0.127128840967019
"564","MAR","FRA",0.0879052715231465
"565","TUN","FRA",0.0644512800949212
"566","BGD","FRA",0.125135915278807
"567","LKA","FRA",0.154287043486563
"568","JAM","FRA",0.0295026422610739
"569","PAN","FRA",0.104873484260554
"570","TTO","FRA",0.123132844701195
"571","BWA","FRA",0.0578391272129055
"572","ZWE","FRA",0.12210911446887
"573","SWE","FIN",0.00977663582080751
"574","SGP","FIN",0.0891766691101284
"575","PRT","FIN",0.0171056643736914
